# Date Created: 21-Feb-2023 (10:40:05),,,
Elapsed [s],Channel,Frequency [GHz],Power [W]
12759.5,1,1.80E+01,2.20E+01
12764.5,1,1.80E+01,2.21E+01
12769.6,1,1.80E+01,2.21E+01
12774.6,1,1.80E+01,2.20E+01
12779.6,1,1.80E+01,2.21E+01
12784.6,1,1.80E+01,2.29E+01
12789.6,1,1.80E+01,2.29E+01
12794.6,1,1.80E+01,2.29E+01
12799.6,1,1.80E+01,2.38E+01
12804.6,1,1.80E+01,2.29E+01
12809.7,1,1.80E+01,2.38E+01
12814.7,1,1.80E+01,2.29E+01
12819.7,1,1.80E+01,2.38E+01
12824.7,1,1.80E+01,2.29E+01
12829.8,1,1.80E+01,2.29E+01
12834.7,1,1.80E+01,2.30E+01
12839.8,1,1.80E+01,2.29E+01
12844.7,1,1.80E+01,2.29E+01
12849.8,1,1.80E+01,2.39E+01
12854.8,1,1.80E+01,2.30E+01
12859.8,1,1.80E+01,2.30E+01
12864.8,1,1.80E+01,2.29E+01
12869.8,1,1.80E+01,2.29E+01
12874.8,1,1.80E+01,2.28E+01
12879.8,1,1.80E+01,2.29E+01
12884.8,1,1.80E+01,2.30E+01
12889.9,1,1.80E+01,2.28E+01
12894.9,1,1.80E+01,2.29E+01
12899.9,1,1.80E+01,2.29E+01
12904.9,1,1.80E+01,2.29E+01
12909.9,1,1.80E+01,2.28E+01
12914.9,1,1.80E+01,2.29E+01
12919.9,1,1.80E+01,2.29E+01
12924.9,1,1.80E+01,2.29E+01
12929.9,1,1.80E+01,2.29E+01
12934.9,1,1.80E+01,2.28E+01
12940,1,1.80E+01,2.29E+01
12945,1,1.80E+01,2.28E+01
12950,1,1.80E+01,2.29E+01
12955,1,1.80E+01,2.29E+01
12960,1,1.80E+01,2.28E+01
12965,1,1.80E+01,2.29E+01
12970,1,1.80E+01,2.29E+01
12975.1,1,1.80E+01,2.20E+01
12980.1,1,1.80E+01,2.29E+01
12985.1,1,1.80E+01,2.29E+01
12990.1,1,1.80E+01,2.20E+01
12995.2,1,1.80E+01,2.29E+01
13000.1,1,1.80E+01,2.28E+01
13005.2,1,1.80E+01,2.28E+01
13010.2,1,1.80E+01,2.20E+01
13015.2,1,1.80E+01,2.28E+01
13020.2,1,1.80E+01,2.28E+01
13025.2,1,1.80E+01,2.29E+01
13030.2,1,1.80E+01,2.29E+01
13035.2,1,1.80E+01,2.28E+01
13040.2,1,1.80E+01,2.28E+01
13045.3,1,1.80E+01,2.28E+01
13050.3,1,1.80E+01,2.20E+01
13055.3,1,1.80E+01,2.28E+01
13060.3,1,1.80E+01,2.29E+01
13065.3,1,1.80E+01,2.29E+01
13070.3,1,1.80E+01,2.12E+01
13075.4,1,1.80E+01,2.20E+01
13080.4,1,1.80E+01,2.21E+01
13085.4,1,1.80E+01,2.21E+01
13090.4,1,1.80E+01,2.20E+01
13095.4,1,1.80E+01,2.21E+01
13100.5,1,1.80E+01,2.20E+01
13105.5,1,1.80E+01,2.21E+01
13110.4,1,1.80E+01,2.21E+01
13115.5,1,1.80E+01,2.21E+01
13120.5,1,1.80E+01,2.21E+01
13125.5,1,1.80E+01,2.21E+01
13130.5,1,1.80E+01,2.20E+01
13135.5,1,1.80E+01,2.21E+01
13140.5,1,1.80E+01,2.21E+01
13145.6,1,1.80E+01,2.20E+01
13150.6,1,1.80E+01,2.22E+01
13155.6,1,1.80E+01,2.20E+01
13160.6,1,1.80E+01,2.20E+01
13165.7,1,1.80E+01,2.20E+01
13170.6,1,1.80E+01,2.20E+01
13175.7,1,1.80E+01,2.21E+01
13180.7,1,1.80E+01,2.21E+01
13185.7,1,1.80E+01,2.21E+01
13190.7,1,1.80E+01,2.21E+01
13195.7,1,1.80E+01,2.21E+01
13200.7,1,1.80E+01,2.21E+01
13205.7,1,1.80E+01,2.21E+01
13210.8,1,1.80E+01,2.21E+01
13215.8,1,1.80E+01,2.21E+01
13220.8,1,1.80E+01,2.21E+01
13225.8,1,1.80E+01,2.21E+01
13230.8,1,1.80E+01,2.22E+01
13235.8,1,1.80E+01,2.29E+01
13240.8,1,1.80E+01,2.29E+01
13245.9,1,1.80E+01,2.29E+01
13250.9,1,1.80E+01,2.29E+01
13255.9,1,1.80E+01,2.30E+01
13260.9,1,1.80E+01,2.29E+01
13265.9,1,1.80E+01,2.30E+01
13270.9,1,1.80E+01,2.30E+01
13275.9,1,1.80E+01,2.29E+01
13280.9,1,1.80E+01,2.29E+01
13286,1,1.80E+01,2.30E+01
13291,1,1.80E+01,2.29E+01
13296,1,1.80E+01,2.30E+01
13301,1,1.80E+01,2.30E+01
13306,1,1.80E+01,2.30E+01
13311,1,1.80E+01,2.30E+01
13316.1,1,1.80E+01,2.30E+01
13321.1,1,1.80E+01,2.30E+01
13326.1,1,1.80E+01,2.30E+01
13331.1,1,1.80E+01,2.30E+01
13336.1,1,1.80E+01,2.29E+01
13341.1,1,1.80E+01,2.13E+01
13346.1,1,1.80E+01,2.13E+01
13351.2,1,1.80E+01,2.21E+01
13356.2,1,1.80E+01,2.21E+01
13361.2,1,1.80E+01,2.21E+01
13366.2,1,1.80E+01,2.21E+01
13371.2,1,1.80E+01,2.21E+01
13376.3,1,1.80E+01,2.21E+01
13381.3,1,1.80E+01,2.20E+01
13386.3,1,1.80E+01,2.22E+01
13391.3,1,1.80E+01,2.21E+01
13396.3,1,1.80E+01,2.21E+01
13401.3,1,1.80E+01,2.21E+01
13406.3,1,1.80E+01,2.21E+01
13411.3,1,1.80E+01,2.21E+01
13416.4,1,1.80E+01,2.21E+01
13421.4,1,1.80E+01,2.21E+01
13426.4,1,1.80E+01,2.20E+01
13431.4,1,1.80E+01,2.21E+01
13436.4,1,1.80E+01,2.12E+01
13441.4,1,1.80E+01,2.21E+01
13446.4,1,1.80E+01,2.21E+01
13451.4,1,1.80E+01,2.21E+01
13456.4,1,1.80E+01,2.21E+01
13461.4,1,1.80E+01,2.21E+01
13466.4,1,1.80E+01,2.22E+01
13471.5,1,1.80E+01,2.20E+01
13476.5,1,1.80E+01,2.21E+01
13481.5,1,1.80E+01,2.21E+01
13486.5,1,1.80E+01,2.20E+01
13491.5,1,1.80E+01,2.21E+01
13496.6,1,1.80E+01,2.21E+01
13501.6,1,1.80E+01,2.21E+01
13506.6,1,1.80E+01,2.21E+01
13511.6,1,1.80E+01,2.21E+01
13516.6,1,1.80E+01,2.21E+01
13521.6,1,1.80E+01,2.21E+01
13526.6,1,1.80E+01,2.20E+01
13531.6,1,1.80E+01,2.21E+01
13536.7,1,1.80E+01,2.22E+01
13541.7,1,1.80E+01,2.22E+01
13546.7,1,1.80E+01,2.22E+01
13551.7,1,1.80E+01,2.20E+01
13556.7,1,1.80E+01,2.21E+01
13561.7,1,1.80E+01,2.21E+01
13566.8,1,1.80E+01,2.21E+01
13571.7,1,1.80E+01,2.21E+01
13576.8,1,1.80E+01,2.22E+01
13581.8,1,1.80E+01,2.21E+01
13586.8,1,1.80E+01,2.22E+01
13591.8,1,1.80E+01,2.22E+01
13596.8,1,1.80E+01,2.21E+01
13601.8,1,1.80E+01,2.22E+01
13606.9,1,1.80E+01,2.21E+01
13611.9,1,1.80E+01,2.22E+01
13616.9,1,1.80E+01,2.22E+01
13621.9,1,1.80E+01,2.21E+01
13626.9,1,1.80E+01,2.22E+01
13632,1,1.80E+01,2.21E+01
13636.9,1,1.80E+01,2.21E+01
13641.9,1,1.80E+01,2.22E+01
13646.9,1,1.80E+01,2.21E+01
13652,1,1.80E+01,2.21E+01
13657,1,1.80E+01,2.23E+01
13662,1,1.80E+01,2.20E+01
13667,1,1.80E+01,2.20E+01
13672,1,1.80E+01,2.20E+01
13677,1,1.80E+01,2.21E+01
13682.1,1,1.80E+01,2.21E+01
13687.1,1,1.80E+01,2.20E+01
13692.1,1,1.80E+01,2.22E+01
13697.1,1,1.80E+01,2.21E+01
13702.1,1,1.80E+01,2.20E+01
13707.1,1,1.80E+01,2.20E+01
13712.1,1,1.80E+01,2.21E+01
13717.1,1,1.80E+01,2.20E+01
13722.1,1,1.80E+01,2.21E+01
13727.2,1,1.80E+01,2.20E+01
13732.2,1,1.80E+01,2.20E+01
13737.2,1,1.80E+01,2.21E+01
13742.2,1,1.80E+01,2.20E+01
13747.2,1,1.80E+01,2.21E+01
13752.3,1,1.80E+01,2.20E+01
13757.3,1,1.80E+01,2.21E+01
13762.2,1,1.80E+01,2.21E+01
13767.3,1,1.80E+01,2.19E+01
13772.3,1,1.80E+01,2.20E+01
13777.3,1,1.80E+01,2.20E+01
13782.3,1,1.80E+01,2.19E+01
13787.3,1,1.80E+01,2.19E+01
13792.3,1,1.80E+01,2.19E+01
13797.4,1,1.80E+01,2.18E+01
13802.4,1,1.80E+01,2.20E+01
13807.4,1,1.80E+01,2.20E+01
13812.4,1,1.80E+01,2.19E+01
13817.4,1,1.80E+01,2.19E+01
13822.4,1,1.80E+01,2.20E+01
13827.4,1,1.80E+01,2.21E+01
13832.4,1,1.80E+01,2.19E+01
13837.5,1,1.80E+01,2.21E+01
13842.5,1,1.80E+01,2.20E+01
13847.5,1,1.80E+01,2.20E+01
13852.5,1,1.80E+01,2.19E+01
13857.5,1,1.80E+01,2.19E+01
13862.6,1,1.80E+01,2.20E+01
13867.6,1,1.80E+01,2.21E+01
13872.6,1,1.80E+01,2.20E+01
13877.6,1,1.80E+01,2.21E+01
13882.6,1,1.80E+01,2.21E+01
13887.6,1,1.80E+01,2.20E+01
13892.6,1,1.80E+01,2.13E+01
13897.7,1,1.80E+01,2.12E+01
13902.7,1,1.80E+01,2.21E+01
13907.7,1,1.80E+01,2.20E+01
13912.7,1,1.80E+01,2.12E+01
13917.7,1,1.80E+01,2.13E+01
13922.7,1,1.80E+01,2.20E+01
13927.8,1,1.80E+01,2.20E+01
13932.8,1,1.80E+01,2.11E+01
13937.8,1,1.80E+01,2.20E+01
13942.8,1,1.80E+01,2.20E+01
13947.9,1,1.80E+01,2.20E+01
13952.8,1,1.80E+01,2.20E+01
13957.8,1,1.80E+01,2.20E+01
13962.9,1,1.80E+01,2.19E+01
13967.9,1,1.80E+01,2.20E+01
13972.9,1,1.80E+01,2.12E+01
13977.9,1,1.80E+01,2.19E+01
13982.9,1,1.80E+01,2.21E+01
13987.9,1,1.80E+01,2.19E+01
13993,1,1.80E+01,2.20E+01
13998,1,1.80E+01,2.19E+01
14003,1,1.80E+01,2.20E+01
14008,1,1.80E+01,2.12E+01
14013,1,1.80E+01,2.11E+01
14018,1,1.80E+01,2.12E+01
14023,1,1.80E+01,2.12E+01
14028.1,1,1.80E+01,2.04E+01
14033.1,1,1.80E+01,2.04E+01
14038.1,1,1.80E+01,2.12E+01
14043.1,1,1.80E+01,2.11E+01
14048.1,1,1.80E+01,2.12E+01
14053.2,1,1.80E+01,2.11E+01
14058.2,1,1.80E+01,2.12E+01
14063.2,1,1.80E+01,2.11E+01
14068.2,1,1.80E+01,2.12E+01
14073.2,1,1.80E+01,2.12E+01
14078.2,1,1.80E+01,2.11E+01
14083.2,1,1.80E+01,2.12E+01
14088.2,1,1.80E+01,2.11E+01
14093.2,1,1.80E+01,2.11E+01
14098.2,1,1.80E+01,2.11E+01
14103.2,1,1.80E+01,2.12E+01
14108.3,1,1.80E+01,2.12E+01
14113.3,1,1.80E+01,2.12E+01
14118.3,1,1.80E+01,2.12E+01
14123.3,1,1.80E+01,2.11E+01
14128.3,1,1.80E+01,2.12E+01
14133.4,1,1.80E+01,2.11E+01
14138.4,1,1.80E+01,2.12E+01
14143.3,1,1.80E+01,2.12E+01
14148.4,1,1.80E+01,2.11E+01
14153.4,1,1.80E+01,2.12E+01
14158.4,1,1.80E+01,2.12E+01
14163.4,1,1.80E+01,2.12E+01
14168.4,1,1.80E+01,2.11E+01
14173.4,1,1.80E+01,2.12E+01
14178.5,1,1.80E+01,2.19E+01
14183.5,1,1.80E+01,2.11E+01
14188.5,1,1.80E+01,2.10E+01
14193.5,1,1.80E+01,2.11E+01
14198.5,1,1.80E+01,2.10E+01
14203.6,1,1.80E+01,2.11E+01
14208.6,1,1.80E+01,2.11E+01
14213.5,1,1.80E+01,2.11E+01
14218.5,1,1.80E+01,2.11E+01
14223.5,1,1.80E+01,2.11E+01
14228.6,1,1.80E+01,2.11E+01
14233.6,1,1.80E+01,2.10E+01
14238.6,1,1.80E+01,2.11E+01
14243.6,1,1.80E+01,2.11E+01
14248.6,1,1.80E+01,2.11E+01
14253.6,1,1.80E+01,2.20E+01
14258.6,1,1.80E+01,2.10E+01
14263.6,1,1.80E+01,2.11E+01
14268.6,1,1.80E+01,2.11E+01
14273.6,1,1.80E+01,2.11E+01
14278.6,1,1.80E+01,2.11E+01
14283.6,1,1.80E+01,2.11E+01
14288.7,1,1.80E+01,2.11E+01
14293.7,1,1.80E+01,2.11E+01
14298.7,1,1.80E+01,2.27E+01
14303.7,1,1.80E+01,2.28E+01
14308.7,1,1.80E+01,2.19E+01
14313.7,1,1.80E+01,2.19E+01
14318.7,1,1.80E+01,2.28E+01
14323.8,1,1.80E+01,2.19E+01
14328.7,1,1.80E+01,2.19E+01
14333.7,1,1.80E+01,2.20E+01
14338.7,1,1.80E+01,2.19E+01
14343.8,1,1.80E+01,2.20E+01
14348.8,1,1.80E+01,2.19E+01
14353.8,1,1.80E+01,2.19E+01
14358.8,1,1.80E+01,2.19E+01
14363.8,1,1.80E+01,2.19E+01
14368.8,1,1.80E+01,2.20E+01
14373.8,1,1.80E+01,2.18E+01
14378.8,1,1.80E+01,2.19E+01
14383.8,1,1.80E+01,2.19E+01
14388.8,1,1.80E+01,2.19E+01
14393.8,1,1.80E+01,2.19E+01
14398.9,1,1.80E+01,2.18E+01
14403.9,1,1.80E+01,2.19E+01
14408.9,1,1.80E+01,2.18E+01
14413.9,1,1.80E+01,2.19E+01
14418.9,1,1.80E+01,2.18E+01
14424,1,1.80E+01,2.18E+01
14429,1,1.80E+01,2.19E+01
14434,1,1.80E+01,2.19E+01
14439,1,1.80E+01,2.19E+01
14444,1,1.80E+01,2.18E+01
14449,1,1.80E+01,2.19E+01
14454,1,1.80E+01,2.18E+01
14459,1,1.80E+01,2.18E+01
14464,1,1.80E+01,2.11E+01
14469,1,1.80E+01,2.11E+01
14474.1,1,1.80E+01,2.10E+01
14479.1,1,1.80E+01,2.03E+01
14484.1,1,1.80E+01,2.03E+01
14489.1,1,1.80E+01,2.03E+01
14494.1,1,1.80E+01,2.12E+01
14499.1,1,1.80E+01,2.10E+01
14504.2,1,1.80E+01,2.11E+01
14509.1,1,1.80E+01,2.10E+01
14514.2,1,1.80E+01,2.10E+01
14519.2,1,1.80E+01,2.11E+01
14524.2,1,1.80E+01,2.11E+01
14529.2,1,1.80E+01,2.10E+01
14534.2,1,1.80E+01,2.11E+01
14539.2,1,1.80E+01,2.11E+01
14544.3,1,1.80E+01,2.10E+01
14549.3,1,1.80E+01,2.11E+01
14554.3,1,1.80E+01,2.10E+01
14559.3,1,1.80E+01,2.11E+01
14564.3,1,1.80E+01,2.10E+01
14569.3,1,1.80E+01,2.10E+01
14574.4,1,1.80E+01,2.11E+01
14579.4,1,1.80E+01,2.11E+01
14584.3,1,1.80E+01,2.11E+01
14589.4,1,1.80E+01,2.11E+01
14594.4,1,1.80E+01,2.11E+01
14599.4,1,1.80E+01,2.10E+01
14604.4,1,1.80E+01,2.12E+01
14609.5,1,1.80E+01,2.11E+01
14614.5,1,1.80E+01,2.11E+01
14619.5,1,1.80E+01,2.11E+01
14624.5,1,1.80E+01,2.10E+01
14629.5,1,1.80E+01,2.11E+01
14634.5,1,1.80E+01,2.11E+01
14639.5,1,1.80E+01,2.11E+01
14644.5,1,1.80E+01,2.11E+01
14649.5,1,1.80E+01,2.11E+01
14654.5,1,1.80E+01,2.11E+01
14659.6,1,1.80E+01,2.11E+01
14664.6,1,1.80E+01,2.10E+01
14669.6,1,1.80E+01,2.11E+01
14674.6,1,1.80E+01,2.11E+01
14679.6,1,1.80E+01,2.10E+01
14684.6,1,1.80E+01,2.12E+01
14689.7,1,1.80E+01,2.11E+01
14694.7,1,1.80E+01,2.11E+01
14699.7,1,1.80E+01,2.11E+01
14704.7,1,1.80E+01,2.11E+01
14709.7,1,1.80E+01,2.10E+01
14714.7,1,1.80E+01,2.11E+01
14719.7,1,1.80E+01,2.11E+01
14724.7,1,1.80E+01,2.11E+01
14729.7,1,1.80E+01,2.11E+01
14734.7,1,1.80E+01,2.11E+01
14739.8,1,1.80E+01,2.11E+01
14744.8,1,1.80E+01,2.11E+01
14749.8,1,1.80E+01,2.12E+01
14754.8,1,1.80E+01,2.11E+01
14759.8,1,1.80E+01,2.11E+01
14764.8,1,1.80E+01,2.11E+01
14769.8,1,1.80E+01,2.11E+01
14774.8,1,1.80E+01,2.11E+01
14779.8,1,1.80E+01,2.10E+01
14784.8,1,1.80E+01,2.11E+01
14789.9,1,1.80E+01,2.11E+01
14794.9,1,1.80E+01,2.11E+01
14799.9,1,1.80E+01,2.11E+01
14804.9,1,1.80E+01,2.11E+01
14809.9,1,1.80E+01,2.11E+01
14814.9,1,1.80E+01,2.11E+01
14820,1,1.80E+01,2.10E+01
14825,1,1.80E+01,2.11E+01
14830,1,1.80E+01,2.12E+01
14835,1,1.80E+01,2.11E+01
14840,1,1.80E+01,2.11E+01
14845,1,1.80E+01,2.10E+01
14850,1,1.80E+01,2.12E+01
14855,1,1.80E+01,2.11E+01
14860.1,1,1.80E+01,2.10E+01
14865.1,1,1.80E+01,2.12E+01
14870.1,1,1.80E+01,2.11E+01
14875.1,1,1.80E+01,2.11E+01
14880.1,1,1.80E+01,2.12E+01
14885.1,1,1.80E+01,2.11E+01
14890.2,1,1.80E+01,2.10E+01
14895.1,1,1.80E+01,2.11E+01
14900.1,1,1.80E+01,2.10E+01
14905.1,1,1.80E+01,2.11E+01
14910.2,1,1.80E+01,2.11E+01
14915.2,1,1.80E+01,2.10E+01
14920.2,1,1.80E+01,2.11E+01
14925.2,1,1.80E+01,2.11E+01
14930.2,1,1.80E+01,2.11E+01
14935.3,1,1.80E+01,2.10E+01
14940.3,1,1.80E+01,2.11E+01
14945.3,1,1.80E+01,2.11E+01
14950.2,1,1.80E+01,2.11E+01
14955.3,1,1.80E+01,2.11E+01
14960.3,1,1.80E+01,2.11E+01
14965.3,1,1.80E+01,2.11E+01
14970.3,1,1.80E+01,2.10E+01
14975.3,1,1.80E+01,2.11E+01
14980.3,1,1.80E+01,2.10E+01
14985.4,1,1.80E+01,2.11E+01
14990.4,1,1.80E+01,2.11E+01
14995.4,1,1.80E+01,2.11E+01
15000.4,1,1.80E+01,2.10E+01
15005.5,1,1.80E+01,2.11E+01
15010.5,1,1.80E+01,2.11E+01
15015.5,1,1.80E+01,2.11E+01
15020.5,1,1.80E+01,2.12E+01
15025.5,1,1.80E+01,2.11E+01
15030.5,1,1.80E+01,2.11E+01
15035.5,1,1.80E+01,2.11E+01
15040.5,1,1.80E+01,2.10E+01
15045.5,1,1.80E+01,2.10E+01
15050.6,1,1.80E+01,2.12E+01
15055.6,1,1.80E+01,2.11E+01
15060.6,1,1.80E+01,2.11E+01
15065.6,1,1.80E+01,2.11E+01
15070.6,1,1.80E+01,2.10E+01
15075.6,1,1.80E+01,2.11E+01
15080.6,1,1.80E+01,2.11E+01
15085.6,1,1.80E+01,2.10E+01
15090.6,1,1.80E+01,2.11E+01
15095.7,1,1.80E+01,2.11E+01
15100.7,1,1.80E+01,2.10E+01
15105.7,1,1.80E+01,2.12E+01
15110.7,1,1.80E+01,2.11E+01
15115.7,1,1.80E+01,2.11E+01
15120.8,1,1.80E+01,2.11E+01
15125.8,1,1.80E+01,2.11E+01
15130.8,1,1.80E+01,2.11E+01
15135.8,1,1.80E+01,2.11E+01
15140.8,1,1.80E+01,2.11E+01
15145.8,1,1.80E+01,2.12E+01
15150.8,1,1.80E+01,2.11E+01
15155.8,1,1.80E+01,2.11E+01
15160.8,1,1.80E+01,2.11E+01
15165.9,1,1.80E+01,2.12E+01
15170.9,1,1.80E+01,2.11E+01
15175.9,1,1.80E+01,2.11E+01
15180.9,1,1.80E+01,2.04E+01
15185.9,1,1.80E+01,2.04E+01
15191,1,1.80E+01,2.11E+01
15195.9,1,1.80E+01,2.11E+01
15200.9,1,1.80E+01,2.11E+01
15206,1,1.80E+01,2.04E+01
15211,1,1.80E+01,2.05E+01
15216,1,1.80E+01,2.12E+01
15221,1,1.80E+01,2.04E+01
15226,1,1.80E+01,2.12E+01
15231.1,1,1.80E+01,2.05E+01
15236.1,1,1.80E+01,2.12E+01
15241.1,1,1.80E+01,2.12E+01
15246.1,1,1.80E+01,2.11E+01
15251.1,1,1.80E+01,2.13E+01
15256.1,1,1.80E+01,2.12E+01
15261.2,1,1.80E+01,2.12E+01
15266.2,1,1.80E+01,2.12E+01
15271.1,1,1.80E+01,2.12E+01
15276.2,1,1.80E+01,1.96E+01
15281.2,1,1.80E+01,2.10E+01
15286.2,1,1.80E+01,2.11E+01
15291.2,1,1.80E+01,2.12E+01
15296.3,1,1.80E+01,2.11E+01
15301.3,1,1.80E+01,1.95E+01
15306.3,1,1.80E+01,1.96E+01
15311.3,1,1.80E+01,2.03E+01
15316.3,1,1.80E+01,2.03E+01
15321.3,1,1.80E+01,1.96E+01
15326.4,1,1.80E+01,2.03E+01
15331.3,1,1.80E+01,2.03E+01
15336.3,1,1.80E+01,2.03E+01
15341.4,1,1.80E+01,2.04E+01
15346.4,1,1.80E+01,2.03E+01
15351.4,1,1.80E+01,2.04E+01
15356.4,1,1.80E+01,2.03E+01
15361.4,1,1.80E+01,2.04E+01
15366.5,1,1.80E+01,2.03E+01
15371.5,1,1.80E+01,2.04E+01
15376.5,1,1.80E+01,2.04E+01
15381.5,1,1.80E+01,2.03E+01
15386.5,1,1.80E+01,2.03E+01
15391.5,1,1.80E+01,2.02E+01
15396.5,1,1.80E+01,2.04E+01
15401.5,1,1.80E+01,2.03E+01
15406.5,1,1.80E+01,2.04E+01
15411.5,1,1.80E+01,2.04E+01
15416.6,1,1.80E+01,2.04E+01
15421.6,1,1.80E+01,2.04E+01
15426.6,1,1.80E+01,2.03E+01
15431.6,1,1.80E+01,2.04E+01
15436.7,1,1.80E+01,2.03E+01
15441.7,1,1.80E+01,2.03E+01
15446.7,1,1.80E+01,2.04E+01
15451.7,1,1.80E+01,2.03E+01
15456.7,1,1.80E+01,2.03E+01
15461.7,1,1.80E+01,2.03E+01
15466.7,1,1.80E+01,2.05E+01
15471.7,1,1.80E+01,2.03E+01
15476.7,1,1.80E+01,2.04E+01
15481.8,1,1.80E+01,2.04E+01
15486.8,1,1.80E+01,2.03E+01
15491.8,1,1.80E+01,2.04E+01
15496.8,1,1.80E+01,2.04E+01
15501.8,1,1.80E+01,2.05E+01
15506.8,1,1.80E+01,2.03E+01
15511.8,1,1.80E+01,2.04E+01
15516.9,1,1.80E+01,2.04E+01
15521.8,1,1.80E+01,2.04E+01
15526.9,1,1.80E+01,2.03E+01
15531.9,1,1.80E+01,2.05E+01
15536.9,1,1.80E+01,2.05E+01
15541.9,1,1.80E+01,2.04E+01
15546.9,1,1.80E+01,2.05E+01
15552,1,1.80E+01,2.04E+01
15557,1,1.80E+01,2.06E+01
15562,1,1.80E+01,2.04E+01
15567,1,1.80E+01,2.04E+01
15572,1,1.80E+01,2.05E+01
15577,1,1.80E+01,2.05E+01
15582,1,1.80E+01,2.05E+01
15587,1,1.80E+01,2.05E+01
15592,1,1.80E+01,2.06E+01
15597,1,1.80E+01,2.05E+01
15602.1,1,1.80E+01,2.04E+01
15607.1,1,1.80E+01,2.05E+01
15612.1,1,1.80E+01,2.05E+01
15617.1,1,1.80E+01,2.04E+01
15622.1,1,1.80E+01,2.05E+01
15627.1,1,1.80E+01,2.05E+01
15632.2,1,1.80E+01,2.05E+01
15637.2,1,1.80E+01,2.05E+01
15642.1,1,1.80E+01,2.05E+01
15647.1,1,1.80E+01,2.05E+01
15652.2,1,1.80E+01,2.12E+01
15657.2,1,1.80E+01,2.05E+01
15662.2,1,1.80E+01,2.05E+01
15667.2,1,1.80E+01,2.05E+01
15672.2,1,1.80E+01,2.05E+01
15677.3,1,1.80E+01,2.04E+01
15682.3,1,1.80E+01,2.03E+01
15687.3,1,1.80E+01,2.04E+01
15692.3,1,1.80E+01,2.03E+01
15697.3,1,1.80E+01,2.04E+01
15702.3,1,1.80E+01,2.03E+01
15707.3,1,1.80E+01,2.04E+01
15712.3,1,1.80E+01,2.03E+01
15717.3,1,1.80E+01,2.03E+01
15722.4,1,1.80E+01,2.03E+01
15727.4,1,1.80E+01,2.03E+01
15732.4,1,1.80E+01,2.03E+01
15737.4,1,1.80E+01,2.03E+01
15742.5,1,1.80E+01,2.03E+01
15747.5,1,1.80E+01,2.02E+01
15752.5,1,1.80E+01,2.03E+01
15757.5,1,1.80E+01,2.03E+01
15762.5,1,1.80E+01,2.04E+01
15767.5,1,1.80E+01,2.03E+01
15772.5,1,1.80E+01,2.03E+01
15777.5,1,1.80E+01,2.03E+01
15782.5,1,1.80E+01,2.03E+01
15787.6,1,1.80E+01,2.02E+01
15792.6,1,1.80E+01,2.03E+01
15797.6,1,1.80E+01,2.03E+01
15802.6,1,1.80E+01,2.03E+01
15807.6,1,1.80E+01,2.03E+01
15812.6,1,1.80E+01,2.03E+01
15817.7,1,1.80E+01,2.03E+01
15822.6,1,1.80E+01,2.02E+01
15827.6,1,1.80E+01,2.02E+01
15832.7,1,1.80E+01,2.03E+01
15837.7,1,1.80E+01,2.03E+01
15842.7,1,1.80E+01,2.02E+01
15847.7,1,1.80E+01,2.03E+01
15852.7,1,1.80E+01,2.03E+01
15857.8,1,1.80E+01,2.03E+01
15862.8,1,1.80E+01,2.04E+01
15867.8,1,1.80E+01,2.03E+01
15872.8,1,1.80E+01,2.03E+01
15877.8,1,1.80E+01,2.12E+01
15882.8,1,1.80E+01,2.19E+01
15887.8,1,1.80E+01,2.19E+01
15892.8,1,1.80E+01,2.11E+01
15897.8,1,1.80E+01,2.11E+01
15902.8,1,1.80E+01,2.11E+01
15907.8,1,1.80E+01,2.11E+01
15912.9,1,1.80E+01,2.11E+01
15917.9,1,1.80E+01,2.11E+01
15922.9,1,1.80E+01,2.11E+01
15927.9,1,1.80E+01,2.11E+01
15932.9,1,1.80E+01,2.11E+01
15938,1,1.80E+01,2.11E+01
15943,1,1.80E+01,2.11E+01
15948,1,1.80E+01,2.10E+01
15953,1,1.80E+01,2.10E+01
15958,1,1.80E+01,2.10E+01
15963,1,1.80E+01,2.10E+01
15968,1,1.80E+01,2.10E+01
15973,1,1.80E+01,2.10E+01
15978.1,1,1.80E+01,1.96E+01
15983.1,1,1.80E+01,1.95E+01
15988.1,1,1.80E+01,2.03E+01
15993.1,1,1.80E+01,2.02E+01
15998.1,1,1.80E+01,2.04E+01
16003.2,1,1.80E+01,2.02E+01
16008.2,1,1.80E+01,2.03E+01
16013.2,1,1.80E+01,2.02E+01
16018.1,1,1.80E+01,1.96E+01
16023.2,1,1.80E+01,2.03E+01
16028.2,1,1.80E+01,2.02E+01
16033.2,1,1.80E+01,2.04E+01
16038.2,1,1.80E+01,2.02E+01
16043.2,1,1.80E+01,2.03E+01
16048.2,1,1.80E+01,1.96E+01
16053.3,1,1.80E+01,2.03E+01
16058.3,1,1.80E+01,2.03E+01
16063.3,1,1.80E+01,2.02E+01
16068.3,1,1.80E+01,2.03E+01
16073.3,1,1.80E+01,2.02E+01
16078.3,1,1.80E+01,2.03E+01
16083.3,1,1.80E+01,1.96E+01
16088.4,1,1.80E+01,2.03E+01
16093.4,1,1.80E+01,2.03E+01
16098.4,1,1.80E+01,2.02E+01
16103.4,1,1.80E+01,1.95E+01
16108.4,1,1.80E+01,2.02E+01
16113.5,1,1.80E+01,2.03E+01
