Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
4443.677466,-20.7,999.0,-19.3,-18.3
4453.702984,-20.8,999.0,-19.3,-18.4
4463.720528,-20.8,999.0,-19.3,-18.3
4473.739091,-20.8,999.0,-19.4,-18.4
4483.770867,-20.9,999.0,-19.4,-18.4
4493.795303,-20.9,999.0,-19.4,-18.5
4503.82005,-20.9,999.0,-19.4,-18.5
4513.82867,-20.9,999.0,-19.5,-18.5
4523.866793,-20.9,999.0,-19.5,-18.6
4533.8917,-20.9,999.0,-19.5,-18.6
4543.897646,-21.0,999.0,-19.6,-18.7
4553.937096,-21.1,999.0,-19.7,-18.7
4563.982503,-21.2,999.0,-19.7,-18.8
4573.984908,-21.2,999.0,-19.7,-18.8
4584.019675,-21.2,999.0,-19.7,-18.8
4594.054627,-21.2,999.0,-19.8,-18.9
4604.080328,-21.3,999.0,-19.8,-18.9
4614.082324,-21.3,999.0,-19.9,-19.0
4624.128471,-21.5,999.0,-19.9,-19.1
4634.169272,-21.5,999.0,-20.0,-19.1
4644.195638,-21.5,999.0,-20.0,-19.2
4654.203724,-21.5,999.0,-20.1,-19.2
4664.228418,-21.6,999.0,-20.1,-19.3
4674.253374,-21.7,999.0,-20.2,-19.4
4684.254845,-21.8,999.0,-20.2,-19.5
4694.285552,-21.8,999.0,-20.3,-19.5
4704.311155,-21.8,999.0,-20.3,-19.5
4714.340568,-21.9,999.0,-20.5,-19.6
4724.370962,-22.0,999.0,-20.5,-19.7
4734.41046,-22.1,999.0,-20.6,-19.8
4744.433518,-22.1,999.0,-20.6,-19.8
4754.484335,-22.1,999.0,-20.7,-19.9
4764.512616,-22.2,999.0,-20.8,-20.0
4774.518746,-22.3,999.0,-20.8,-20.1
4784.57568,-22.4,999.0,-20.8,-20.1
4794.581508,-22.4,999.0,-20.9,-20.3
4804.62199,-22.5,999.0,-21.0,-20.3
4814.676452,-22.6,999.0,-21.1,-20.4
4824.706524,-22.7,999.0,-21.1,-20.5
4834.727893,-22.7,999.0,-21.2,-20.6
4844.755774,-23.0,999.0,-21.3,-20.7
4854.796893,-23.0,999.0,-21.4,-20.7
4864.817853,-23.1,999.0,-21.4,-21.0
4874.841348,-23.1,999.0,-21.6,-21.0
4884.883948,-23.2,999.0,-21.8,-21.1
4894.907322,-23.3,999.0,-21.9,-21.3
4904.918144,-23.3,999.0,-22.0,-21.3
4914.947479,-23.4,999.0,-22.0,-21.4
4924.982884,-23.5,999.0,-22.1,-21.4
4935.006069,-23.6,999.0,-22.1,-21.5
4945.045863,-23.6,999.0,-22.2,-21.5
4955.085578,-23.7,999.0,-22.3,-21.6
4965.115412,-23.8,999.0,-22.3,-21.6
4975.130934,-23.8,999.0,-22.4,-21.7
4985.161372,-24.0,999.0,-22.5,-21.9
4995.204129,-24.0,999.0,-22.6,-21.9
5005.242382,-24.0,999.0,-22.7,-21.9
5015.248916,-24.1,999.0,-22.7,-22.2
5025.285664,-24.2,999.0,-22.8,-22.0
5035.294757,-24.3,999.0,-22.9,-22.3
5045.33267,-24.4,999.0,-23.0,-22.3
5055.35778,-24.4,999.0,-23.0,-22.4
5065.365733,-24.4,999.0,-23.1,-22.5
5075.391241,-24.4,999.0,-23.3,-22.6
5085.445428,-24.5,999.0,-23.3,-22.6
5095.472997,-24.6,999.0,-23.4,-22.8
5105.493522,-24.7,999.0,-23.5,-22.8
5115.512881,-24.7,999.0,-23.7,-22.9
5125.551246,-24.8,999.0,-23.7,-23.0
5135.572611,-24.8,999.0,-23.8,-23.0
5145.597719,-24.8,999.0,-23.9,-23.2
