Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
60242.16446,-29.1,999,-29.3,-25.6
60252.18764,-29,999,-29.2,-25.6
60262.21361,-29,999,-29.2,-25.5
60272.24857,-29,999,-29.2,-25.5
60282.27435,-28.9,999,-29,-25.4
60292.3175,-28.9,999,-29,-25.3
60302.33027,-28.9,999,-28.9,-25.2
60312.33489,-28.8,999,-28.8,-25.1
60322.36186,-28.9,999,-28.8,-25.1
60332.37227,-28.8,999,-28.7,-25
60342.39938,-28.8,999,-28.6,-25
60352.41654,-28.7,999,-28.5,-24.8
60362.45204,-28.6,999,-28.5,-24.7
60372.46621,-28.6,999,-28.3,-24.7
60382.47886,-28.5,999,-28.2,-24.6
60392.49718,-28.5,999,-28.2,-24.6
60402.52412,-28.5,999,-28.1,-24.4
60412.5669,-28.5,999,-28,-24.4
60422.59472,-28.5,999,-28,-24.3
60432.62062,-28.3,999,-27.8,-24.3
60442.64925,-28.3,999,-27.8,-24.2
60452.67508,-28.3,999,-27.7,-24.1
60462.68716,-28.3,999,-27.6,-24
60472.6992,-28.2,999,-27.5,-23.9
60482.73645,-28.2,999,-27.4,-23.9
60492.77173,-28.2,999,-27.4,-23.8
60502.80108,-28.2,999,-27.2,-23.7
60512.82233,-28,999,-27.2,-23.6
60522.82574,-28.1,999,-27.1,-23.5
60532.83896,-28,999,-27,-23.5
60542.84561,-28.1,999,-26.9,-23.4
60552.91166,-27.9,999,-26.8,-23.4
60562.92453,-27.9,999,-26.7,-23.2
60572.94053,-27.9,999,-26.6,-23.1
60582.94473,-27.9,999,-26.5,-23.1
60592.98789,-27.8,999,-26.4,-23.1
60603.01382,-27.7,999,-26.4,-22.9
60613.05776,-27.7,999,-26.3,-22.8
60623.08696,-27.6,999,-26.2,-22.8
60633.1157,-27.6,999,-26.1,-22.8
60643.14383,-27.6,999,-26,-22.8
60653.17138,-27.5,999,-26,-22.6
